HMY,ITYPE,HPOINTER,DTDATE,DSQFT0,DSQFT1,DSQFT2,DSQFT3,DSQFT4,DSQFT5,DSQFT6,DSQFT7,DSQFT8,DSQFT9,DSQFT10,DSQFT11,DSQFT12,DSQFT13,DSQFT14,DSQFT15,sNotes,TDtDate,hUserCreatedBy,dtCreated,hUserModifiedBy,dtLastModified,hForeignDb,sExtReference,hCopyFrom,tRowVersion
3562,4,1976,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,53,53,0x00000000031D911D
3563,4,1977,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,54,54,0x00000000031D911E
3564,4,1978,00:00.0,3760,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,55,55,0x00000000031D911F
3565,4,1979,00:00.0,3773,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,56,56,0x00000000031D9120
3566,4,1980,00:00.0,5984,5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,57,57,0x00000000031D9121
3574,480,211,00:00.0,2410,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3414,3414,0x00000000031D985C
3575,480,211,00:00.0,12448,12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3415,3415,0x00000000031D985D
3576,480,211,00:00.0,14948,14948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3416,3416,0x00000000031D985E
3577,480,211,00:00.0,38495,38495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3417,3417,0x00000000031D985F
3578,480,211,00:00.0,38514,38514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3418,3418,0x00000000031D9860
3579,480,211,00:00.0,38521,38521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3419,3419,0x00000000031D9861
3580,480,211,00:00.0,38521,38521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3420,3420,0x00000000031D9862
3581,4,1981,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,46,46,0x00000000031D9897
3582,4,1981,00:00.0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,3412,3412,0x00000000031D9898
3583,4,1982,00:00.0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,3413,3413,0x00000000031D9899
3584,4,1983,00:00.0,5038,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,47,47,0x00000000031D989A
3585,4,1984,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,48,48,0x00000000031D989B
3586,4,1984,00:00.0,2507,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1864,1864,0x00000000031D989C
3587,4,1985,00:00.0,2530,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,49,49,0x00000000031D989D
3588,4,1986,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,50,50,0x00000000031D989E
3589,4,1987,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,51,51,0x00000000031D989F
3590,4,1987,00:00.0,2519,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New tenant - area per lease & area certificate,NULL,NULL,NULL,NULL,NULL,NULL,149,149,0x00000000031D98A0
3591,4,1988,00:00.0,2410,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,52,52,0x00000000031D98A1
3592,4,1989,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,53,53,0x00000000031D98A2
3593,4,1990,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,54,54,0x00000000031D98A3
3594,4,1991,00:00.0,3760,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,55,55,0x00000000031D98A4
3595,4,1992,00:00.0,3773,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,56,56,0x00000000031D98A5
3596,4,1993,00:00.0,5984,5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,57,57,0x00000000031D98A6
3604,4,277,00:00.0,755,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,174,39:02.4,174,39:02.4,NULL,NULL,NULL,0x000000000321797D
3605,4,1349,00:00.0,722,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,174,40:50.9,174,40:50.9,NULL,NULL,NULL,0x000000000321797F
3647,4,286,00:00.0,6402,6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,174,29:45.1,174,11:52.3,NULL,NULL,NULL,0x000000000338D5AD
3662,4,1920,00:00.0,3387,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,174,05:09.2,174,05:09.2,NULL,NULL,NULL,0x00000000032A3E2C
3664,480,10,00:00.0,4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.2,174,07:02.2,NULL,NULL,NULL,0x00000000032A3E44
3665,480,10,00:00.0,16620,16620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.2,174,07:02.2,NULL,NULL,NULL,0x00000000032A3E46
3666,480,10,00:00.0,20425,20425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.3,174,07:02.3,NULL,NULL,NULL,0x00000000032A3E48
3667,480,10,00:00.0,47645,47645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.3,174,07:02.3,NULL,NULL,NULL,0x00000000032A3E4A
3668,480,10,00:00.0,46788,46788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.3,174,07:02.3,NULL,NULL,NULL,0x00000000032A3E4C
3669,480,10,00:00.0,46533,46533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.4,174,07:02.4,NULL,NULL,NULL,0x00000000032A3E4E
3670,480,10,00:00.0,45694,45694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.4,174,07:02.4,NULL,NULL,NULL,0x00000000032A3E50
3671,480,10,00:00.0,44782,44782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.4,174,07:02.4,NULL,NULL,NULL,0x00000000032A3E52
3672,480,10,00:00.0,43950,43950,2973,2973,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.5,174,07:02.5,NULL,NULL,NULL,0x00000000032A3E54
3673,480,10,00:00.0,47371,47371,2973,2973,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.5,174,07:02.5,NULL,NULL,NULL,0x00000000032A3E56
3674,480,10,00:00.0,43916,43916,2973,2973,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.5,174,07:02.5,NULL,NULL,NULL,0x00000000032A3E58
3675,480,13,00:00.0,2580,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.6,174,07:02.6,NULL,NULL,NULL,0x00000000032A3E5A
3676,480,13,00:00.0,3458,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.6,174,07:02.6,NULL,NULL,NULL,0x00000000032A3E5C
3677,480,13,00:00.0,4276,4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.7,174,07:02.7,NULL,NULL,NULL,0x00000000032A3E5E
3678,480,13,00:00.0,5171,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.7,174,07:02.7,NULL,NULL,NULL,0x00000000032A3E60
3679,480,13,00:00.0,4255,4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.8,174,07:02.8,NULL,NULL,NULL,0x00000000032A3E62
3680,480,13,00:00.0,5087,5087,832,832,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.8,174,07:02.8,NULL,NULL,NULL,0x00000000032A3E64
3681,480,13,00:00.0,4977,4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.8,174,07:02.8,NULL,NULL,NULL,0x00000000032A3E66
3682,3,85,00:00.0,4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.9,174,07:02.9,NULL,NULL,NULL,0x00000000032A3E68
3683,3,85,00:00.0,16620,16620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:02.9,174,07:02.9,NULL,NULL,NULL,0x00000000032A3E6A
3684,3,85,00:00.0,20425,20425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.0,174,07:03.0,NULL,NULL,NULL,0x00000000032A3E6C
3685,3,85,00:00.0,50225,50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.0,174,07:03.0,NULL,NULL,NULL,0x00000000032A3E6E
3686,3,85,00:00.0,50225,50225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.0,174,07:03.0,NULL,NULL,NULL,0x00000000032A3E70
3687,3,85,00:00.0,49970,49970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.1,174,07:03.1,NULL,NULL,NULL,0x00000000032A3E72
3688,3,85,00:00.0,50009,50009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.1,174,07:03.1,NULL,NULL,NULL,0x00000000032A3E74
3689,3,85,00:00.0,49915,49915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.1,174,07:03.1,NULL,NULL,NULL,0x00000000032A3E76
3690,3,85,00:00.0,50810,50810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.2,174,07:03.2,NULL,NULL,NULL,0x00000000032A3E78
3691,3,85,00:00.0,49894,49894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.2,174,07:03.2,NULL,NULL,NULL,0x00000000032A3E7A
3692,3,85,00:00.0,49894,49894,3805,3805,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.3,174,07:03.3,NULL,NULL,NULL,0x00000000032A3E7C
3693,3,85,00:00.0,49784,49784,2973,2973,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.3,174,07:03.3,NULL,NULL,NULL,0x00000000032A3E7E
3694,3,85,00:00.0,53205,53205,2973,2973,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.3,174,07:03.3,NULL,NULL,NULL,0x00000000032A3E80
3695,3,85,00:00.0,49750,49750,2973,2973,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,07:03.4,174,07:03.4,NULL,NULL,NULL,0x00000000032A3E82
3696,4,1994,00:00.0,791,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,174,21:51.0,174,24:38.8,NULL,NULL,NULL,0x00000000032A56C1
3709,480,11,00:00.0,48314,48314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56C3
3710,480,11,00:00.0,58149,58149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56C5
3711,480,11,00:00.0,57204,57204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56C7
3712,480,11,00:00.0,57161,57161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56C9
3713,480,12,00:00.0,1756,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56CB
3714,480,12,00:00.0,1675,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56CD
3715,3,86,00:00.0,48314,48314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56CF
3716,3,86,00:00.0,59905,59905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56D1
3717,3,86,00:00.0,58960,58960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56D3
3718,3,86,00:00.0,59708,59708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56D5
3719,3,86,00:00.0,59627,59627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,NULL,NULL,0x00000000032A56D7
3720,4,1995,00:00.0,194072,194072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,152,06:26.7,152,06:26.7,NULL,NULL,NULL,0x000000000332DF3F
3721,3,916,00:00.0,194072,194072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,152,07:05.5,152,07:05.5,NULL,NULL,NULL,0x000000000332DF48
3736,480,2,00:00.0,9840,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.1,174,12:18.1,NULL,NULL,NULL,0x000000000338D5AF
3737,480,2,00:00.0,50562,50562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.1,174,12:18.1,NULL,NULL,NULL,0x000000000338D5B1
3738,480,2,00:00.0,50596,50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.1,174,12:18.1,NULL,NULL,NULL,0x000000000338D5B3
3739,480,2,00:00.0,50598,50598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.2,174,12:18.2,NULL,NULL,NULL,0x000000000338D5B5
3740,480,2,00:00.0,50622,50622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.2,174,12:18.2,NULL,NULL,NULL,0x000000000338D5B7
3741,480,2,00:00.0,50639,50639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.2,174,12:18.2,NULL,NULL,NULL,0x000000000338D5B9
3742,3,88,00:00.0,9840,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.3,174,12:18.3,NULL,NULL,NULL,0x000000000338D5BB
3743,3,88,00:00.0,50562,50562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.3,174,12:18.3,NULL,NULL,NULL,0x000000000338D5BD
3744,3,88,00:00.0,50596,50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.3,174,12:18.3,NULL,NULL,NULL,0x000000000338D5BF
3745,3,88,00:00.0,50598,50598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.4,174,12:18.4,NULL,NULL,NULL,0x000000000338D5C1
3746,3,88,00:00.0,50622,50622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.4,174,12:18.4,NULL,NULL,NULL,0x000000000338D5C3
3747,3,88,00:00.0,50639,50639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.5,174,12:18.5,NULL,NULL,NULL,0x000000000338D5C5
3748,480,212,00:00.0,18083,18083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1108,1108,0x000000000340F727
3749,480,212,00:00.0,18168,18168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1856,1856,0x000000000340F728
3750,4,1996,00:00.0,5173,5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,58,58,0x000000000340F741
3751,4,1996,00:00.0,5258,5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1854,1854,0x000000000340F742
3752,4,1997,00:00.0,2582,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,59,59,0x000000000340F743
3753,4,1998,00:00.0,2582,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,60,60,0x000000000340F744
3754,4,1999,00:00.0,2582,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,61,61,0x000000000340F745
3755,4,2000,00:00.0,5164,5164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,62,62,0x000000000340F746
3756,3,908,00:00.0,18083,18083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,2,45:08.3,141,54:31.2,NULL,1109,1109,0x000000000340F74D
3757,3,908,00:00.0,18168,18168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,141,54:31.2,141,54:31.2,NULL,1855,1855,0x000000000340F74E
3758,480,213,00:00.0,48314,48314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3709,3709,0x0000000003410F58
3759,480,213,00:00.0,58149,58149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3710,3710,0x0000000003410F59
3760,480,213,00:00.0,57204,57204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3711,3711,0x0000000003410F5A
3761,480,213,00:00.0,57161,57161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3712,3712,0x0000000003410F5B
3762,480,214,00:00.0,1756,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3713,3713,0x0000000003410F5C
3763,480,214,00:00.0,1675,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3714,3714,0x0000000003410F5D
3764,4,2001,00:00.0,17001,17001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,26,26,0x0000000003410F7E
3765,4,2002,00:00.0,20748,20748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,27,27,0x0000000003410F7F
3766,4,2003,00:00.0,920,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,28,28,0x0000000003410F80
3767,4,2004,00:00.0,791,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,3696,3696,0x0000000003410F81
3768,4,2005,00:00.0,9835,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,29,29,0x0000000003410F82
3769,4,2005,00:00.0,8890,8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Per Hopewell request 07/28/21,NULL,NULL,NULL,NULL,NULL,NULL,30,30,0x0000000003410F83
3770,4,2006,00:00.0,836,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,31,31,0x0000000003410F84
3771,4,2006,00:00.0,755,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,3604,3604,0x0000000003410F85
3772,4,2007,00:00.0,10565,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,32,32,0x0000000003410F86
3773,4,2007,00:00.0,10522,10522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1882,1882,0x0000000003410F87
3774,3,905,00:00.0,48314,48314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,3715,3715,0x0000000003410F8E
3775,3,905,00:00.0,59905,59905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,3716,3716,0x0000000003410F8F
3776,3,905,00:00.0,58960,58960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,3717,3717,0x0000000003410F90
3777,3,905,00:00.0,59708,59708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,3718,3718,0x0000000003410F91
3778,3,905,00:00.0,59627,59627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,24:58.2,174,24:58.2,NULL,3719,3719,0x0000000003410F92
3779,480,215,00:00.0,9840,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3736,3736,0x0000000003417D29
3780,480,215,00:00.0,50562,50562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3737,3737,0x0000000003417D2A
3781,480,215,00:00.0,50596,50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3738,3738,0x0000000003417D2B
3782,480,215,00:00.0,50598,50598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3739,3739,0x0000000003417D2C
3783,480,215,00:00.0,50622,50622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3740,3740,0x0000000003417D2D
3784,480,215,00:00.0,50639,50639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3741,3741,0x0000000003417D2E
3785,4,2008,00:00.0,9840,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,37,37,0x0000000003417D51
3786,4,2009,00:00.0,8757,8757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,38,38,0x0000000003417D52
3787,4,2009,00:00.0,8791,8791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,39,39,0x0000000003417D53
3788,4,2010,00:00.0,3729,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,40,40,0x0000000003417D54
3789,4,2010,00:00.0,3731,3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1537,1537,0x0000000003417D55
3790,4,2011,00:00.0,3580,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,41,41,0x0000000003417D56
3791,4,2011,00:00.0,3604,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1857,1857,0x0000000003417D57
3792,4,2012,00:00.0,6341,6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,42,42,0x0000000003417D58
3793,4,2012,00:00.0,6402,6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,3647,3647,0x0000000003417D59
3794,4,2013,00:00.0,6372,6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,43,43,0x0000000003417D5A
3795,4,2013,00:00.0,6328,6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1867,1867,0x0000000003417D5B
3796,4,2014,00:00.0,6408,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,44,44,0x0000000003417D5C
3797,4,2015,00:00.0,5535,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,45,45,0x0000000003417D5D
3798,3,906,00:00.0,9840,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.3,174,12:18.3,NULL,3742,3742,0x0000000003417D64
3799,3,906,00:00.0,50562,50562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.3,174,12:18.3,NULL,3743,3743,0x0000000003417D65
3800,3,906,00:00.0,50596,50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.3,174,12:18.3,NULL,3744,3744,0x0000000003417D66
3801,3,906,00:00.0,50598,50598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.4,174,12:18.4,NULL,3745,3745,0x0000000003417D67
3802,3,906,00:00.0,50622,50622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.4,174,12:18.4,NULL,3746,3746,0x0000000003417D68
3803,3,906,00:00.0,50639,50639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,174,12:18.5,174,12:18.5,NULL,3747,3747,0x0000000003417D69
3804,480,216,00:00.0,2410,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3414,3414,0x00000000034303F7
3805,480,216,00:00.0,12448,12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3415,3415,0x00000000034303F8
3806,480,216,00:00.0,14948,14948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3416,3416,0x00000000034303F9
3807,480,216,00:00.0,38495,38495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3417,3417,0x00000000034303FA
3808,480,216,00:00.0,38514,38514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3418,3418,0x00000000034303FB
